"","Time","Name","Lon","Lat","Description","newtime"
"877","Mon, 19 Jul 10 17:24:20 +0000","AT&amp;T Shannon Laboratory",-74.411756455143,40.776026308526,"@",2010-07-19
"878","Thu, 15 Jul 10 23:20:56 +0000","Greenberry's Coffee",-74.4807336773388,40.798279059613,"@",2010-07-15
"879","Wed, 07 Jul 10 13:23:09 +0000","Disney's Boardwalk Inn",-81.5618573320356,28.3660466940726,"@",2010-07-07
"880","Sat, 03 Jul 10 18:07:10 +0000","Yankee Stadium",-73.9275174966994,40.8296164624389,"@",2010-07-03
"881","Wed, 30 Jun 10 12:28:24 +0000","Greenberry's Coffee",-74.4806363759929,40.7964985788341,"@",2010-06-30
"882","Mon, 21 Jun 10 12:44:18 +0000","Starbucks",-74.3932266707028,40.7887542202557,"@",2010-06-21
"883","Sun, 20 Jun 10 20:39:45 +0000","Dublin Pub",-74.4781465879345,40.7947467056279,"@",2010-06-20
"884","Thu, 17 Jun 10 17:52:33 +0000","Starbucks",-95.3678073671518,29.7592186573855,"@",2010-06-17
"885","Thu, 17 Jun 10 09:07:53 +0000","Terminal C",-74.1776122817117,40.6933584952575,"@",2010-06-17
"886","Thu, 03 Jun 10 12:30:49 +0000","SmartWorld Coffee",-74.478879218887,40.7945335027742,"@",2010-06-03
"887","Sun, 30 May 10 19:44:31 +0000","Full Moon Cafe",-74.9461564216406,40.3649737182933,"@",2010-05-30
"888","Thu, 27 May 10 12:52:13 +0000","SmartWorld Coffee",-74.4784957327536,40.7947029294603,"@",2010-05-27
"889","Sun, 23 May 10 20:52:04 +0000","Trader Joe's",-74.3935645301213,40.7890181400711,"@",2010-05-23
"890","Sun, 23 May 10 20:45:04 +0000","Starbucks",-74.3934900865756,40.7886747508769,"@",2010-05-23
"891","Thu, 20 May 10 12:45:16 +0000","SmartWorld Coffee",-74.4784556669899,40.794721567464,"@",2010-05-20
"892","Sun, 16 May 10 22:59:44 +0000","The Famished Frog",-74.4823019386591,40.7970894537332,"@",2010-05-16
"893","Sun, 16 May 10 19:48:45 +0000","South Street Creamery",-74.4761547321006,40.7924402816409,"@",2010-05-16
"894","Sat, 15 May 10 04:01:53 +0000","Dublin Pub",-74.4783526406985,40.7946060185887,"@",2010-05-15
"895","Thu, 13 May 10 12:37:27 +0000","SmartWorld Coffee",-74.478736127144,40.7945766156875,"@",2010-05-13
"896","Sat, 08 May 10 17:48:06 +0000","Sages Pages",-74.3985636294387,40.7497561738476,"@",2010-05-08
"897","Thu, 06 May 10 12:42:10 +0000","SmartWorld Coffee",-74.4785014564334,40.7946988873495,"@",2010-05-06
"898","Sun, 02 May 10 17:41:12 +0000","Sages Pages",-74.3991018975248,40.749671076889,"@",2010-05-02
"899","Sun, 02 May 10 17:38:47 +0000","Starbucks",-74.3998921179403,40.7494806660185,"@",2010-05-02
"900","Sat, 01 May 10 23:47:47 +0000","Friendly's",-74.4781351405517,40.7754187778914,"@",2010-05-01
"901","Thu, 29 Apr 10 22:07:46 +0000","Pazzo Pazzo",-74.4815693219742,40.8001802096632,"@",2010-04-29
"902","Thu, 29 Apr 10 21:30:32 +0000","Martys Reliable Cycle",-74.4821187847742,40.8036013604822,"@",2010-04-29
"903","Thu, 29 Apr 10 12:50:30 +0000","SmartWorld Coffee",-74.478862047884,40.7945359724366,"@",2010-04-29
"904","Wed, 28 Apr 10 22:23:53 +0000","The Brewer's Art",-76.6159906234389,39.3028950314561,"@",2010-04-28
"905","Wed, 28 Apr 10 13:41:44 +0000","SmartWorld Coffee",-74.4785357985082,40.7946891198087,"@",2010-04-28
"906","Sun, 25 Apr 10 19:16:24 +0000","SmartWorld Coffee",-74.4784384959455,40.7947288654037,"@",2010-04-25
"907","Sun, 25 Apr 10 17:34:06 +0000","Mayo Performing Arts Center (MPAC)",-74.4766526981742,40.7958499452151,"@",2010-04-25
"908","Sat, 24 Apr 10 19:12:04 +0000","Macho Nacho",-74.4752732714561,40.7968916091967,"@",2010-04-24
"909","Sat, 24 Apr 10 18:12:51 +0000","Martys Reliable Cycle",-74.4823591742089,40.8033978188428,"@",2010-04-24
"910","Thu, 22 Apr 10 14:34:14 +0000","New Jersey City University",-74.0847566981665,40.7119746094107,"@",2010-04-22
"911","Wed, 21 Apr 10 17:13:31 +0000","Woodland Elementary",-74.4621080742286,40.7842562646112,"@",2010-04-21
"912","Wed, 21 Apr 10 12:48:33 +0000","SmartWorld Coffee",-74.4791997439686,40.7945195911398,"@",2010-04-21
"913","Tue, 20 Apr 10 22:44:40 +0000","Woodland Elementary",-74.4625259412589,40.7841688568148,"@",2010-04-20
"914","Sat, 17 Apr 10 00:07:19 +0000","Mehndi",-74.4808424258382,40.7983664181076,"@",2010-04-17
"915","Fri, 16 Apr 10 21:09:14 +0000","AT&amp;T Shannon Laboratory",-74.4116648416696,40.7749995818465,"@",2010-04-16
"916","Fri, 16 Apr 10 16:30:02 +0000","TM Ward Coffee",-74.3818077916902,40.7409819652722,"@",2010-04-16
"917","Fri, 16 Apr 10 16:19:12 +0000","The Music Center",-74.3818077916902,40.7409819652722,"@",2010-04-16
"918","Fri, 16 Apr 10 16:04:28 +0000","AT&amp;T Shannon Laboratory",-74.4082922878415,40.7731144428091,"@",2010-04-16
"919","Fri, 16 Apr 10 12:51:54 +0000","Woodland Elementary",-74.463281533922,40.783162071836,"@",2010-04-16
"920","Tue, 13 Apr 10 16:21:33 +0000","Tito's Burritos",-74.4839331445225,40.798679842863,"@",2010-04-13
"921","Mon, 12 Apr 10 16:04:00 +0000","Aikou Restaurant",-74.4775284281937,40.7964096270445,"@",2010-04-12
"922","Sun, 11 Apr 10 20:21:31 +0000","Starbucks",-74.3931865856446,40.788251437026,"@",2010-04-11
"923","Thu, 08 Apr 10 12:40:08 +0000","SmartWorld Coffee",-74.4790738234705,40.7944733236647,"@",2010-04-08
"924","Wed, 07 Apr 10 16:21:42 +0000","AT&amp;T",-84.3890311230715,33.7723252324315,"@",2010-04-07
"925","Wed, 07 Apr 10 11:26:28 +0000","Georgian Terrace Hotel",-84.3850488024463,33.7726283494472,"@",2010-04-07
"926","Fri, 02 Apr 10 14:08:54 +0000","Hersheypark",-76.6583186047041,40.2872020926828,"@",2010-04-02
"927","Thu, 01 Apr 10 23:56:09 +0000","The Chocolate Avenue Grill",-76.6528422565864,40.2841158234072,"@",2010-04-01
"928","Wed, 31 Mar 10 13:24:14 +0000","SmartWorld Coffee",-74.4788219822038,40.7945497822947,"@",2010-03-31
"929","Mon, 29 Mar 10 16:07:07 +0000","Pod",-75.1968894005866,39.9538737935416,"@",2010-03-29
"930","Sat, 27 Mar 10 00:03:19 +0000","South Street Creamery",-74.4773109270273,40.7932847743684,"@",2010-03-27
"931","Fri, 26 Mar 10 22:08:09 +0000","Aikou Restaurant",-74.4797492141774,40.7950827342092,"@",2010-03-26
"932","Wed, 24 Mar 10 23:14:25 +0000","Woodland Elementary",-74.4633387756585,40.7845655397579,"@",2010-03-24
"933","Wed, 24 Mar 10 13:10:44 +0000","SmartWorld Coffee",-74.4786788904142,40.7942645636712,"@",2010-03-24
"934","Tue, 23 Mar 10 13:15:17 +0000","SmartWorld Coffee",-74.4784957327536,40.7947029294603,"@",2010-03-23
"935","Mon, 22 Mar 10 13:02:40 +0000","Jackson Gore Base Lodge",-72.7144641886056,43.4174840082068,"@",2010-03-22
"936","Fri, 19 Mar 10 11:46:29 +0000","Jackson Gore Base Lodge",-72.7192439311436,43.4198907673877,"@",2010-03-19
"937","Thu, 18 Mar 10 16:47:43 +0000","AT&amp;T Shannon Laboratory",-74.4128100066951,40.7756163397274,"@",2010-03-18
"938","Thu, 18 Mar 10 12:48:14 +0000","SmartWorld Coffee",-74.4789250082202,40.7942935439137,"@",2010-03-18
"939","Wed, 17 Mar 10 01:31:51 +0000","The Mohawk",-97.7371428024296,30.2672613837461,"@",2010-03-17
"940","Wed, 17 Mar 10 00:37:53 +0000","BD Riley's Irish Pub",-97.7400178495685,30.2675951671902,"@",2010-03-17
"941","Tue, 16 Mar 10 21:37:12 +0000","SXSW ACC escalator",-97.7495774291675,30.3170357626356,"@",2010-03-16
"942","Tue, 16 Mar 10 20:27:30 +0000","interactive infographics",-97.7495774291675,30.3170357626356,"@",2010-03-16
"943","Tue, 16 Mar 10 19:06:10 +0000","Spotify SXSW Keynote",-97.7495774291675,30.3170357626356,"@",2010-03-16
"944","Tue, 16 Mar 10 17:21:57 +0000","Alamo Drafthouse Cinema  Ritz",-97.7371905421065,30.267560878611,"@",2010-03-16
"945","Tue, 16 Mar 10 04:19:45 +0000","Cedar Street Courtyard",-97.7459274477396,30.2663944093239,"@",2010-03-16
"946","Tue, 16 Mar 10 04:19:16 +0000","Cedar Street Courtyard",-97.7477364992139,30.2676085036655,"@",2010-03-16
"947","Tue, 16 Mar 10 02:51:18 +0000","Les Paul Room - Maggie Mae's SXSW",-97.7401663791769,30.2664946754334,"@",2010-03-16
"948","Tue, 16 Mar 10 02:13:01 +0000","Maggie Mae's",-97.7400974189626,30.267444899225,"@",2010-03-16
"949","Tue, 16 Mar 10 01:11:14 +0000","The Driskill",-97.7400708958213,30.267424074714,"@",2010-03-16
"950","Tue, 16 Mar 10 00:01:07 +0000","Chupacabra Cantina",-97.73906302385,30.2673773342549,"@",2010-03-16
"951","Mon, 15 Mar 10 17:23:19 +0000","Hilton Austin",-97.7386492700582,30.2672338571683,"@",2010-03-15
"952","Mon, 15 Mar 10 17:22:46 +0000","Hilton Austin",-97.7386492700582,30.2672338571683,"@",2010-03-15
"953","Mon, 15 Mar 10 14:54:08 +0000","Annies Caf &amp; Bar",-97.7437577082447,30.2628670170355,"@",2010-03-15
"954","Mon, 15 Mar 10 14:53:36 +0000","Annies Caf &amp; Bar",-97.7437577082447,30.2628670170355,"@",2010-03-15
"955","Mon, 15 Mar 10 04:13:59 +0000","The Driskill",-97.7417896160241,30.2675854960518,"@",2010-03-15
"956","Mon, 15 Mar 10 03:33:01 +0000","Maggie Mae's",-97.7394608663264,30.2668891229712,"@",2010-03-15
"957","Mon, 15 Mar 10 02:39:37 +0000","Antone's",-97.7451900471167,30.2683527299062,"@",2010-03-15
"958","Mon, 15 Mar 10 02:08:23 +0000","DoubleTree Suites by Hilton Hotel Austin",-97.7422988745072,30.2768988183791,"@",2010-03-15
"959","Sun, 14 Mar 10 20:03:17 +0000","Terminal C",-74.1542306966929,40.7026860828199,"@",2010-03-14
"960","Fri, 12 Mar 10 17:00:07 +0000","Chipotle Mexican Grill",-74.3629656201095,40.8034705346413,"@",2010-03-12
"961","Fri, 12 Mar 10 13:38:15 +0000","SmartWorld Coffee",-74.4785186274716,40.7946964177705,"@",2010-03-12
"962","Thu, 11 Mar 10 15:50:11 +0000","AT&amp;T Shannon Laboratory",-74.411756455143,40.7759973348857,"@",2010-03-11
"963","Thu, 11 Mar 10 14:06:37 +0000","Time For A Bagel",-74.4773052033088,40.8487221491694,"@",2010-03-11
"964","Thu, 11 Mar 10 14:04:12 +0000","Time For A Bagel",-74.4773052033088,40.8487221491694,"@",2010-03-11
"965","Thu, 11 Mar 10 14:03:21 +0000","Foxwood Condominiums",-74.479234085907,40.8486591759604,"@",2010-03-11
"966","Wed, 10 Mar 10 23:59:11 +0000","Hyatt Morristown at Headquarters Plaza",-74.4815349804921,40.799900298234,"@",2010-03-10
"967","Sun, 07 Mar 10 19:44:30 +0000","Hidden Valley",-74.4788849425543,41.1842811337962,"@",2010-03-07
"968","Sun, 07 Mar 10 14:13:00 +0000","Presbyterian Church in Morristown",-74.4783583643829,40.7967457393324,"@",2010-03-07
"969","Sat, 06 Mar 10 23:07:32 +0000","Bensi Ristorante Italiano",-74.5075696183228,40.8658470247215,"@",2010-03-06
"970","Sat, 06 Mar 10 17:36:57 +0000","Woodland Elementary",-74.4609117097202,40.7847388213082,"@",2010-03-06
"971","Wed, 03 Mar 10 23:42:34 +0000","Mayo Performing Arts Center (MPAC)",-74.4789479028823,40.7943980855701,"@",2010-03-03
"972","Wed, 03 Mar 10 23:07:44 +0000","Milano Gourmet Pizza",-74.4794573083428,40.7949750406304,"@",2010-03-03
"973","Tue, 02 Mar 10 14:07:10 +0000","SmartWorld Coffee",-74.4784785617131,40.7946716003838,"@",2010-03-02
"974","Mon, 01 Mar 10 15:03:01 +0000","Starbucks",-74.3929804337744,40.7865332555365,"@",2010-03-01
"975","Mon, 01 Mar 10 15:02:34 +0000","Trader Joe's",-74.3929231693238,40.7860763583019,"@",2010-03-01
"976","Sun, 28 Feb 10 15:37:10 +0000","Presbyterian Church in Morristown",-74.4795889522106,40.7969823776223,"@",2010-02-28
"977","Sun, 28 Feb 10 02:58:02 +0000","Meadow Wood Manor",-74.5640667105269,40.862998184133,"@",2010-02-28
"978","Sat, 27 Feb 10 01:16:06 +0000","Penang",-74.3735724603007,40.80917559204,"@",2010-02-27
"979","Wed, 24 Feb 10 20:42:39 +0000","Union Station",-77.0069234526331,38.8976205590514,"@",2010-02-24
"980","Wed, 24 Feb 10 14:35:51 +0000","AT&amp;T",-77.0455482859933,38.9043521457048,"@",2010-02-24
"981","Wed, 24 Feb 10 00:52:43 +0000","James Mackey's Public House",-77.0427259250153,38.9036886936786,"@",2010-02-24
"982","Tue, 23 Feb 10 14:05:55 +0000","AT&amp;T",-77.0457225730549,38.9043968205158,"@",2010-02-23
"983","Tue, 23 Feb 10 02:27:03 +0000","Black Cat",-77.0318912698092,38.9144424866836,"@",2010-02-23
"984","Tue, 23 Feb 10 01:25:13 +0000","The Quincy Hotel",-77.0419388006326,38.9038409622012,"@",2010-02-23
"985","Tue, 23 Feb 10 00:36:46 +0000","Sakana",-77.0466221151802,38.9096745206053,"@",2010-02-23
"986","Mon, 22 Feb 10 23:32:53 +0000","James Mackey's Public House",-77.0430295287639,38.9036576208017,"@",2010-02-22
"987","Mon, 22 Feb 10 23:13:53 +0000","The Quincy Hotel",-77.0419388006326,38.9038409622012,"@",2010-02-22
"988","Mon, 22 Feb 10 22:25:44 +0000","LA Fitness",-77.0457731724773,38.9036300002707,"@",2010-02-22
"989","Mon, 22 Feb 10 21:39:19 +0000","The Quincy Hotel",-77.0424223205038,38.9036746191117,"@",2010-02-22
"990","Mon, 22 Feb 10 18:48:12 +0000","Union Station",-77.0049550501946,38.8993197829015,"@",2010-02-22
"991","Mon, 22 Feb 10 18:15:48 +0000","Baltimore Penn Station",-76.6145012166049,39.30512138741,"@",2010-02-22
"992","Mon, 22 Feb 10 17:29:36 +0000","Amtrak/SEPTA: Wilmington Station",-75.5514576473521,39.7372405282273,"@",2010-02-22
"993","Mon, 22 Feb 10 17:09:16 +0000","30th Street Station",-75.181444647055,39.9552056432344,"@",2010-02-22
"994","Mon, 22 Feb 10 15:32:28 +0000","NJT - Metropark Station (NEC)",-74.3294514490741,40.5689576440065,"@",2010-02-22
"995","Mon, 22 Feb 10 14:34:29 +0000","Dunkin Donuts",-74.4742601586362,40.7977904418987,"@",2010-02-22
"996","Sun, 21 Feb 10 21:50:40 +0000","Starbucks",-74.2395666416769,41.0267315046333,"@",2010-02-21
"997","Sun, 21 Feb 10 15:30:23 +0000","Campgaw Mountain",-74.1951436697905,41.0607483933711,"@",2010-02-21
"998","Sat, 20 Feb 10 17:19:44 +0000","Sages Pages",-74.3986037132883,40.750225475979,"@",2010-02-20
"999","Fri, 19 Feb 10 17:06:21 +0000","Five Guys",-74.4046734493216,40.7522952984362,"@",2010-02-19
"1000","Thu, 18 Feb 10 22:56:10 +0000","Trader Joe's",-74.3933125672258,40.7886067765996,"@",2010-02-18
